author,date,score,comment
e*7,2024-11-01,5,用户未点评，系统默认好评。
去*户,2024-11-01,5,用户未点评，系统默认好评。
去*户,2024-06-08,5,凤凰古城的灯光秀夜景特别美！这里的慢生活让人很惬意。是一个旅游散心的好地方。当然，我们的带团导游很好哦，很负责。值得表扬！
敬*之,2024-10-31,5,用户未点评，系统默认好评。
去*户,2024-10-31,5,用户未点评，系统默认好评。
C*7,2024-10-31,5,用户未点评，系统默认好评。
f*6,2024-10-31,5,用户未点评，系统默认好评。
去*户,2024-10-30,5,东西真的超好，没想到这么快就到了，实在太划算了，服务很热情，还会再来的
去*户,2024-10-30,5,用户未点评，系统默认好评。
去*户,2024-06-06,5,早就听说长沙好玩，长沙的美食，龙虾，真的是百闻不如一见，这里的夜市，人间烟火。还有导游姐姐的热情优雅。还有专业，一个流程下来欢声笑语。很是开心。
去*户,2024-10-28,5,用户未点评，系统默认好评。
w*2,2024-10-27,5,用户未点评，系统默认好评。
去*户,2024-10-27,5,用户未点评，系统默认好评。
l*5,2024-10-25,5,用户未点评，系统默认好评。
f*1,2024-10-25,5,用户未点评，系统默认好评。
t*4,2024-10-23,5,用户未点评，系统默认好评。
h*4,2024-10-23,5,用户未点评，系统默认好评。
m*2,2024-10-23,5,用户未点评，系统默认好评。
去*户,2024-10-19,5,用户未点评，系统默认好评。
s*2,2024-10-18,5,用户未点评，系统默认好评。
z*y,2024-10-17,5,用户未点评，系统默认好评。
飞*n,2024-10-16,5,用户未点评，系统默认好评。
赵*河,2024-10-16,5,用户未点评，系统默认好评。
去*户,2024-10-16,5,用户未点评，系统默认好评。
a*0,2024-01-26,1,岳麓山只需要岳麓书院40的门票，小朋友是不需要门票的，春节高峰期涨价到288一个人的预约➕讲解➕门票，要求大小同票，以为是岳麓书院五六岁的小朋友必须要门票的，结果进去了发现根本不需要门票，整个讲解也没讲什么然后就回收耳机解散自己游玩，在去哪儿网体验感极度不好的一次
去*户,2024-10-15,5,用户未点评，系统默认好评。
去*户,2024-05-22,5,整体很不错，导游很专业，博物馆讲解，各大景区讲解都很到位，没有隐藏消费和推荐，不仅有景还有背后故事....期待下次再来～～
l*3,2024-10-14,5,用户未点评，系统默认好评。
k*7,2024-10-14,5,用户未点评，系统默认好评。
海*王,2024-10-13,5,用户未点评，系统默认好评。
J*g,2024-10-13,5,用户未点评，系统默认好评。
去*户,2024-05-19,5,导游很专业，给短赞的一日游旅途增添了很多乐趣，长沙集中了美食和美景哦，非常好的游玩体验哦，五星好评！
去*户,2024-05-19,5,这次长沙一日游给我的体验感觉是:性价比高，服务态度很好，特别是我们的导游，工作认真负责，体贴入微，每个景点都会做详细的介绍哦长沙美食多多，也很好玩儿，岳麓山的景色很不错，点赞哦
去*户,2024-10-11,5,用户未点评，系统默认好评。
去*户,2024-10-10,5,用户未点评，系统默认好评。
去*户,2024-10-10,5,用户未点评，系统默认好评。
去*户,2024-05-17,5,慕名而来，第一次近距离感受神秘的湘西，体验了土家族和苗族的风土人情，感受了湘西的热情，凤凰古城夜景很美，泡菜导游安排很周到，很热情，讲解服务很到位，有机会下次带小孩！
r*8,2024-10-09,5,用户未点评，系统默认好评。
n*7,2024-10-09,5,用户未点评，系统默认好评。
G*n,2024-10-09,5,用户未点评，系统默认好评。
去*户,2024-10-07,5,用户未点评，系统默认好评。
去*户,2024-10-06,5,用户未点评，系统默认好评。
v*8,2024-10-06,5,用户未点评，系统默认好评。
柒*月,2024-10-06,5,用户未点评，系统默认好评。
柒*月,2024-10-06,5,用户未点评，系统默认好评。
柒*月,2024-10-06,5,用户未点评，系统默认好评。
柒*月,2024-10-06,5,用户未点评，系统默认好评。
去*户,2024-10-05,5,用户未点评，系统默认好评。
海*王,2024-10-05,5,用户未点评，系统默认好评。
去*户,2024-05-11,5,这次的旅游特别开心，团友们也都很好，还让我喝到了网红奶茶，茶颜悦色。省博讲解很到位。橘子洲的夜景也很美。下次带小孩来玩
去*户,2024-10-03,5,用户未点评，系统默认好评。
去*户,2024-10-03,5,用户未点评，系统默认好评。
去*户,2024-10-03,5,用户未点评，系统默认好评。
冰*水,2024-10-02,5,很棒，导游很专业！！非常方便快捷
去*户,2024-10-02,5,出游很愉快，导游很耐心讲解～
去*户,2024-10-02,5,用户未点评，系统默认好评。
d*7,2024-10-02,5,用户未点评，系统默认好评。
E*c,2024-10-02,5,用户未点评，系统默认好评。
去*户,2024-10-02,5,用户未点评，系统默认好评。
去*户,2024-10-02,5,用户未点评，系统默认好评。
去*户,2024-10-02,5,用户未点评，系统默认好评。
红*梦,2024-10-02,5,用户未点评，系统默认好评。
去*户,2024-10-02,5,用户未点评，系统默认好评。
御*x,2021-07-21,5,愉快的旅程，行程安排松紧适当，凤凰、特别是凤凰的夜景和凤凰样子演出相当不错，坐2+1的大巴，宽敞舒适，时间长也不累。住的江景民宿，带阳台，看江景夜色很棒，附近有酒吧，但12点音箱就关了，不吵人。
去*户,2024-09-30,5,用户未点评，系统默认好评。
j*8,2024-09-28,5,用户未点评，系统默认好评。
z*h,2024-09-28,5,用户未点评，系统默认好评。
l*神,2024-09-27,5,用户未点评，系统默认好评。
a*4,2024-09-27,5,用户未点评，系统默认好评。
w*3,2024-09-27,5,用户未点评，系统默认好评。
m*1,2024-09-27,5,用户未点评，系统默认好评。
g*3,2024-09-27,5,用户未点评，系统默认好评。
飘*渺,2024-09-26,5,用户未点评，系统默认好评。
魔*子,2024-09-26,5,用户未点评，系统默认好评。
r*9,2024-09-26,5,用户未点评，系统默认好评。
b*5,2024-09-26,5,用户未点评，系统默认好评。
x*6,2024-09-26,5,用户未点评，系统默认好评。
去*户,2024-09-25,5,用户未点评，系统默认好评。
去*户,2024-09-25,5,用户未点评，系统默认好评。
v*7,2024-09-24,5,用户未点评，系统默认好评。
b*8,2024-09-24,5,用户未点评，系统默认好评。
y*7,2024-09-24,5,用户未点评，系统默认好评。
y*7,2024-09-24,5,用户未点评，系统默认好评。
去*户,2024-09-24,5,用户未点评，系统默认好评。
去*户,2024-09-23,5,用户未点评，系统默认好评。
陈*啊,2024-09-23,5,用户未点评，系统默认好评。
v*2,2024-09-23,5,用户未点评，系统默认好评。
去*户,2024-09-23,5,用户未点评，系统默认好评。
f*9,2024-09-23,5,用户未点评，系统默认好评。
飒*飒,2024-09-22,5,用户未点评，系统默认好评。
u*2,2024-09-22,5,用户未点评，系统默认好评。
去*户,2024-09-21,5,用户未点评，系统默认好评。
o*8,2024-09-20,5,用户未点评，系统默认好评。
l*l,2024-09-20,5,用户未点评，系统默认好评。
去*户,2024-09-20,5,用户未点评，系统默认好评。
v*6,2024-09-20,5,用户未点评，系统默认好评。
O*-,2024-09-20,5,用户未点评，系统默认好评。
去*户,2024-09-20,5,用户未点评，系统默认好评。
s*7,2024-09-20,5,用户未点评，系统默认好评。
z*2,2024-09-19,5,用户未点评，系统默认好评。
转*转,2024-09-19,5,用户未点评，系统默认好评。
转*转,2024-09-19,5,用户未点评，系统默认好评。
去*户,2024-09-19,5,用户未点评，系统默认好评。
去*户,2024-09-19,5,用户未点评，系统默认好评。
去*户,2024-09-18,5,用户未点评，系统默认好评。
e*2,2024-09-18,5,用户未点评，系统默认好评。
f*y,2024-09-18,5,用户未点评，系统默认好评。
r*2,2024-09-18,5,用户未点评，系统默认好评。
娜*3,2024-09-18,5,用户未点评，系统默认好评。
去*户,2024-09-17,5,用户未点评，系统默认好评。
紫*宇,2024-09-17,5,用户未点评，系统默认好评。
去*户,2024-09-17,5,用户未点评，系统默认好评。
x*2,2024-09-17,5,用户未点评，系统默认好评。
y*珍,2024-07-06,5,行程安排的不错，吃住都挺好的，也没有强制消费的地方。导游一路上热情的为我们讲解各地的风土人情，非常专业，风景就更不用说了，一次放松的旅行，体验感不错，很满意。
去*户,2024-09-16,5,用户未点评，系统默认好评。
去*户,2024-09-16,5,用户未点评，系统默认好评。
去*户,2024-09-16,5,用户未点评，系统默认好评。
林*8,2024-09-15,5,用户未点评，系统默认好评。
去*户,2024-09-15,5,用户未点评，系统默认好评。
去*户,2024-09-15,5,用户未点评，系统默认好评。
m*7,2024-09-15,5,用户未点评，系统默认好评。
寶*呗,2024-09-15,5,用户未点评，系统默认好评。
潮*运,2024-09-15,5,用户未点评，系统默认好评。
飞*8,2024-09-14,5,用户未点评，系统默认好评。
o*9,2024-09-13,5,用户未点评，系统默认好评。
d*s,2024-09-13,5,用户未点评，系统默认好评。
去*户,2024-09-13,5,用户未点评，系统默认好评。
e*3,2024-09-13,5,用户未点评，系统默认好评。
去*户,2024-09-13,5,用户未点评，系统默认好评。
去*户,2024-09-12,5,用户未点评，系统默认好评。
去*户,2024-09-12,5,用户未点评，系统默认好评。
去*户,2024-09-12,5,用户未点评，系统默认好评。
去*户,2024-09-12,5,用户未点评，系统默认好评。
H*o,2024-09-12,5,用户未点评，系统默认好评。
去*户,2024-09-12,5,用户未点评，系统默认好评。
去*户,2024-09-12,5,用户未点评，系统默认好评。
f*0,2024-09-12,5,用户未点评，系统默认好评。
去*户,2024-09-12,5,用户未点评，系统默认好评。
去*户,2024-09-12,5,用户未点评，系统默认好评。
去*户,2024-09-12,5,用户未点评，系统默认好评。
q*户,2024-09-12,5,用户未点评，系统默认好评。
a*9,2024-09-12,5,用户未点评，系统默认好评。
s*6,2024-09-12,5,用户未点评，系统默认好评。
j*3,2024-09-12,5,用户未点评，系统默认好评。
唯*富,2024-09-11,5,用户未点评，系统默认好评。
去*户,2024-09-11,5,用户未点评，系统默认好评。
o*3,2024-09-11,5,用户未点评，系统默认好评。
i*7,2024-09-11,5,用户未点评，系统默认好评。
s*g,2024-09-11,5,用户未点评，系统默认好评。
u*8,2024-09-10,5,用户未点评，系统默认好评。
c*1,2024-09-10,5,用户未点评，系统默认好评。
l*9,2024-09-10,5,用户未点评，系统默认好评。
y*5,2024-09-10,5,用户未点评，系统默认好评。
x*2,2024-09-10,5,用户未点评，系统默认好评。
去*户,2024-09-10,5,用户未点评，系统默认好评。
d*n,2024-09-10,5,用户未点评，系统默认好评。
l*3,2024-09-10,5,用户未点评，系统默认好评。
l*1,2024-09-09,5,用户未点评，系统默认好评。
h*6,2024-09-09,5,用户未点评，系统默认好评。
去*户,2024-09-09,5,用户未点评，系统默认好评。
去*户,2024-09-09,5,用户未点评，系统默认好评。
r*5,2024-09-09,5,用户未点评，系统默认好评。
去*户,2024-09-08,5,用户未点评，系统默认好评。
b*6,2024-09-08,5,用户未点评，系统默认好评。
蓝*8,2024-09-08,5,用户未点评，系统默认好评。
u*1,2024-09-08,5,用户未点评，系统默认好评。
去*户,2024-09-08,5,用户未点评，系统默认好评。
去*户,2024-09-06,5,用户未点评，系统默认好评。
丢*8,2024-09-06,5,用户未点评，系统默认好评。
f*9,2024-09-06,5,用户未点评，系统默认好评。
m*9,2024-09-06,5,用户未点评，系统默认好评。
f*5,2024-09-06,5,用户未点评，系统默认好评。
去*户,2024-09-05,5,用户未点评，系统默认好评。
去*户,2024-09-05,5,用户未点评，系统默认好评。
去*户,2024-09-05,5,用户未点评，系统默认好评。
航*天,2024-09-05,5,用户未点评，系统默认好评。
s*5,2024-09-05,5,用户未点评，系统默认好评。
v*7,2024-09-05,5,用户未点评，系统默认好评。
s*3,2024-09-05,5,用户未点评，系统默认好评。
o*1,2024-09-04,5,用户未点评，系统默认好评。
去*户,2024-09-04,5,用户未点评，系统默认好评。
q*户,2024-09-04,5,用户未点评，系统默认好评。
去*户,2024-09-04,5,用户未点评，系统默认好评。
小*i,2024-09-03,5,用户未点评，系统默认好评。
灰*宝,2024-09-03,5,用户未点评，系统默认好评。
p*4,2024-09-03,5,用户未点评，系统默认好评。
绿*3,2024-09-03,5,用户未点评，系统默认好评。
汉*徵,2024-09-02,5,用户未点评，系统默认好评。
s*5,2024-09-02,5,用户未点评，系统默认好评。
去*户,2024-09-02,5,用户未点评，系统默认好评。
t*5,2024-09-02,5,用户未点评，系统默认好评。
去*户,2024-09-01,5,用户未点评，系统默认好评。
小*雨,2024-09-01,5,用户未点评，系统默认好评。
去*户,2024-09-01,5,用户未点评，系统默认好评。
b*3,2024-09-01,5,用户未点评，系统默认好评。
李*燕,2024-09-01,5,用户未点评，系统默认好评。
去*户,2024-08-31,5,用户未点评，系统默认好评。
d*o,2024-08-31,5,用户未点评，系统默认好评。
去*户,2024-08-30,5,用户未点评，系统默认好评。
i*8,2024-08-30,5,用户未点评，系统默认好评。
去*户,2024-08-30,5,用户未点评，系统默认好评。
去*户,2024-08-29,5,很好，一天都玩遍了长沙，特别是导游，很耐心服务也很好，推荐
c*1,2024-08-29,5,用户未点评，系统默认好评。
去*户,2024-08-29,5,用户未点评，系统默认好评。
去*户,2024-08-29,5,用户未点评，系统默认好评。
m*2,2024-08-28,5,用户未点评，系统默认好评。
m*4,2024-08-28,5,用户未点评，系统默认好评。
j*0,2024-08-27,5,用户未点评，系统默认好评。
o*9,2024-08-27,5,用户未点评，系统默认好评。
u*0,2024-08-27,5,用户未点评，系统默认好评。
q*户,2024-08-27,5,用户未点评，系统默认好评。
思*梓,2024-08-27,5,用户未点评，系统默认好评。
a*3,2024-08-27,5,用户未点评，系统默认好评。
q*8,2024-08-26,5,用户未点评，系统默认好评。
去*户,2024-08-26,5,用户未点评，系统默认好评。
去*户,2024-08-26,5,用户未点评，系统默认好评。
x*8,2024-08-25,5,用户未点评，系统默认好评。
去*户,2024-08-24,5,用户未点评，系统默认好评。
人*二,2024-08-24,5,用户未点评，系统默认好评。
怡*3,2024-08-24,5,用户未点评，系统默认好评。
去*户,2024-08-24,5,用户未点评，系统默认好评。
w*a,2024-08-23,5,用户未点评，系统默认好评。
去*户,2024-08-23,5,用户未点评，系统默认好评。
去*户,2024-08-23,5,用户未点评，系统默认好评。
z*6,2024-08-23,5,用户未点评，系统默认好评。
去*户,2024-08-22,5,用户未点评，系统默认好评。
l*0,2024-08-22,5,用户未点评，系统默认好评。
去*户,2024-08-22,5,用户未点评，系统默认好评。
去*户,2024-03-29,5,在凤凰古城游玩，感受湘西美景，体验当地人文，山美水美人美，尤其是夜幕下的凤凰古城，在灯光的映射下很美，只是静静享受就好了。感谢导游阿韦，细心安排，全程讲解幽默风趣，服务物超所值，下次带家人一起来！
去*户,2024-08-21,5,用户未点评，系统默认好评。
h*n,2024-08-21,5,用户未点评，系统默认好评。
w*6,2024-08-21,5,用户未点评，系统默认好评。
去*户,2024-08-21,5,用户未点评，系统默认好评。
去*户,2024-08-21,5,用户未点评，系统默认好评。
去*户,2024-08-20,5,用户未点评，系统默认好评。
去*户,2024-08-20,5,用户未点评，系统默认好评。
去*户,2024-08-20,5,用户未点评，系统默认好评。
去*户,2024-08-19,5,"唐導遊清晰講解,時間安排適當"
f*4,2024-08-19,5,用户未点评，系统默认好评。
f*8,2024-08-18,5,用户未点评，系统默认好评。
哪*吒,2024-08-18,5,用户未点评，系统默认好评。
去*户,2024-08-18,5,用户未点评，系统默认好评。
p*5,2024-08-17,5,用户未点评，系统默认好评。
k*6,2024-08-17,5,用户未点评，系统默认好评。
胖*9,2024-08-17,5,用户未点评，系统默认好评。
茶*香,2024-08-16,5,用户未点评，系统默认好评。
x*6,2024-08-16,5,用户未点评，系统默认好评。
去*户,2024-08-16,5,用户未点评，系统默认好评。
s*8,2024-08-16,5,用户未点评，系统默认好评。
深*动,2024-08-15,5,用户未点评，系统默认好评。
s*9,2024-08-15,5,用户未点评，系统默认好评。
t*7,2024-08-15,5,用户未点评，系统默认好评。
远*下,2024-08-15,5,用户未点评，系统默认好评。
o*5,2024-08-15,5,用户未点评，系统默认好评。
去*户,2024-08-14,5,用户未点评，系统默认好评。
风*七,2024-08-14,5,用户未点评，系统默认好评。
m*y,2024-08-14,5,用户未点评，系统默认好评。
d*0,2024-08-14,5,用户未点评，系统默认好评。
去*户,2024-08-14,5,用户未点评，系统默认好评。
q*8,2021-06-02,5,导游周点菜尽职尽责超级有耐心，景点介绍到位，还会介绍一些小知识，详细讲解注意事项；行驶过程中会讲些小故事，给大家解闷，让此次车旅不那么枯燥；全程细心带队，有井有条，尽心尽力提供帮助。凤凰古城好美呀，白天和黑夜有不同的美，个人更喜欢夜景哈哈哈。酒店比预期好很多很多，真的，真不错哈哈哈。纯玩团，无强制购物，巫傩神歌表演很棒，第二天上午的苗寨之行也独具特色，像拦门酒，迎鼓歌，竹竿舞以及苗家特色长龙宴，下午的芙蓉镇之行也很棒，好好的体验了一把。行程安排较合理，我非常满意了。
D*n,2024-08-12,5,用户未点评，系统默认好评。
去*户,2024-08-11,5,导游非常好，知识丰富，耐心
憨*宗,2024-08-11,5,用户未点评，系统默认好评。
侠*淼,2024-08-11,5,用户未点评，系统默认好评。
去*户,2024-08-11,5,行程不错，住宿吃饭都很棒，导游很负责，全程陪同照顾团队里的队友，玩的很开心！会推荐给朋友们！
v*3,2024-08-10,5,用户未点评，系统默认好评。
a*9,2024-08-10,5,用户未点评，系统默认好评。
z*9,2024-08-10,5,用户未点评，系统默认好评。
e*1,2024-08-10,5,用户未点评，系统默认好评。
i*7,2024-08-09,5,导游很耐心，服务态度很好👍
f*4,2024-08-09,5,用户未点评，系统默认好评。
r*3,2024-08-09,5,用户未点评，系统默认好评。
x*2,2024-08-09,5,用户未点评，系统默认好评。
